,fsq_id,categories,geocodes,location,name
12,28b168fd1a644c309be5f171,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.498363, 'longitude': -0.159762}, 'roof': {'latitude': 51.498363, 'longitude': -0.159762}}","{'address': 'Snt Base, 77-83 Pavilion Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Snt Base, 77-83 Pavilion Rd, London, SW1X 0ET', 'locality': 'London', 'post_town': 'London', 'postcode': 'SW1X 0ET'}",Pavilion Road
13,6619571df9434faa77d85135,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.498572, 'longitude': -0.159909}, 'roof': {'latitude': 51.498572, 'longitude': -0.159909}}","{'address': '77-83 Pavilion Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '77-83 Pavilion Rd, London, SW1X 0ET', 'locality': 'London', 'neighborhood': ['Knightsbridge'], 'post_town': 'London', 'postcode': 'SW1X 0ET'}",Metropolitan Police Service
14,4c59937c6407d13ad67cb228,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.528184, 'longitude': -0.053619}, 'roof': {'latitude': 51.528184, 'longitude': -0.053619}}","{'address': '12 Victoria Park Square', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '12 Victoria Park Square, Bethnal Green, Greater London, E2 9NZ', 'locality': 'London', 'post_town': 'London', 'postcode': 'E2 9NZ', 'region': 'Greater London'}",Bethnal Green Police Station
15,4ad6557df964a520a10621e3,"[{'id': 19046, 'name': 'Metro Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/subway_', 'suffix': '.png'}}]","{'main': {'latitude': 51.527243, 'longitude': -0.055292}}","{'address': 'Cambridge Heath Rd', 'admin_region': 'England', 'country': 'GB', 'cross_street': 'at Bethnal Green Rd', 'formatted_address': 'Cambridge Heath Rd (at Bethnal Green Rd), Bethnal Green, Greater London, E2 0ET', 'locality': 'London', 'post_town': 'London', 'postcode': 'E2 0ET', 'region': 'Greater London'}",Bethnal Green London Underground Station
16,18cb644030804920a937a868,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.53022, 'longitude': -0.056408}, 'roof': {'latitude': 51.53022, 'longitude': -0.056408}}","{'address': '377 Cambridge Heath Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '377 Cambridge Heath Rd, London, E2 9RD', 'locality': 'London', 'neighborhood': ['Bethnal Green'], 'post_town': 'London', 'postcode': 'E2 9RD'}",Probation Trust
17,4f427fa5e4b0f6acbd71568d,"[{'id': 19046, 'name': 'Metro Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/subway_', 'suffix': '.png'}}]","{'main': {'latitude': 51.51155, 'longitude': -0.10395}, 'roof': {'latitude': 51.51155, 'longitude': -0.10395}}","{'address': '179 Queen Victoria St', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '179 Queen Victoria St, London, Greater London, EC4V 4DD', 'locality': 'London', 'post_town': 'London', 'postcode': 'EC4V 4DD', 'region': 'Greater London'}",Blackfriars London Underground Station
18,8d971ac72965482084b6aaa1,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.511656, 'longitude': -0.105168}, 'roof': {'latitude': 51.511656, 'longitude': -0.105168}}","{'address': '100 Victoria Embankment', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '100 Victoria Embankment, London, EC4Y 0DY', 'locality': 'London', 'post_town': 'London', 'postcode': 'EC4Y 0DY'}",Constable & Robinson
19,51c9070620e14a6c9e3c1562,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.508789, 'longitude': -0.012797}, 'roof': {'latitude': 51.508789, 'longitude': -0.012797}}","{'address': '212 Poplar High St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '212 Poplar High St, London, E14 0BB', 'locality': 'London', 'neighborhood': ['Poplar'], 'post_town': 'London', 'postcode': 'E14 0BB'}",British Transport Police
20,4d385fed6eef548121174048,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.519573, 'longitude': -0.134056}, 'roof': {'latitude': 51.519573, 'longitude': -0.134056}}","{'address': '16-24 Whitfield St', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '16-24 Whitfield St, London, W1T 2RA', 'locality': 'London', 'neighborhood': ['Fitzrovia'], 'post_town': 'London', 'postcode': 'W1T 2RA'}",British Transport Police
21,79c88aaf347a4ee9ae71a44e,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.520656, 'longitude': -0.134039}, 'roof': {'latitude': 51.520656, 'longitude': -0.134039}}","{'address': 'Glen House, 200-208 Tottenham Ct', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Glen House, 200-208 Tottenham Ct, London, W1T 7PL', 'locality': 'London', 'neighborhood': ['West Central'], 'post_town': 'London', 'postcode': 'W1T 7PL'}",The Probation Service
22,4bcd85ab8920b7134ace9fdc,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.527708, 'longitude': -0.023596}, 'roof': {'latitude': 51.527708, 'longitude': -0.023596}}","{'address': '111-117 Bow Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '111-117 Bow Rd, Bow, Greater London, E3 2AN', 'locality': 'London', 'neighborhood': ['Bow'], 'post_town': 'London', 'postcode': 'E3 2AN', 'region': 'Greater London'}",Bow Police Station
23,8bd098a771854c796686a74f,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.461113, 'longitude': -0.03727}, 'roof': {'latitude': 51.461113, 'longitude': -0.03727}}","{'address': '4 Howson Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '4 Howson Rd, London, SE4 2AS', 'locality': 'London', 'neighborhood': ['Lewisham'], 'post_town': 'London', 'postcode': 'SE4 2AS'}",Brockley Police Station
24,4c101f47ce640f472e723952,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.399391, 'longitude': 0.017381}, 'roof': {'latitude': 51.399391, 'longitude': 0.017381}}","{'address': 'High St', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': 'High St, Bromley, Greater London, BR1 1ER', 'locality': 'Bromley', 'neighborhood': ['Shortlands'], 'post_town': 'Bromley', 'postcode': 'BR1 1ER', 'region': 'Greater London'}",Bromley Police Station
25,2bd95b7a2c32485951ba31c0,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.399493, 'longitude': 0.017261}, 'roof': {'latitude': 51.399493, 'longitude': 0.017261}}","{'address': 'Bromley Police Station, High St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Bromley Police Station, High St, Bromley, BR1 1ER', 'locality': 'Bromley', 'neighborhood': ['Bromley'], 'post_town': 'Bromley', 'postcode': 'BR1 1ER'}",Community Safety Unit
26,9304683783ac479909defd3a,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.473936, 'longitude': -0.091399}, 'roof': {'latitude': 51.473936, 'longitude': -0.091399}}","{'address': '22a Camberwell Church St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '22a Camberwell Church St, London, SE5 8QU', 'locality': 'London', 'neighborhood': ['Camberwell'], 'post_town': 'London', 'postcode': 'SE5 8QU'}",Metropolitan Police Service
27,fbdf552016024bb2609b8819,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.473293, 'longitude': -0.09243}, 'roof': {'latitude': 51.473293, 'longitude': -0.09243}}","{'address': 'Camberwell Green', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Camberwell Green, London, SE5 8RW', 'locality': 'London', 'post_town': 'London', 'postcode': 'SE5 8RW'}",Butterfly Walk Shopping Centre
28,4c59937c6407d13ad67cb228,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.528184, 'longitude': -0.053619}, 'roof': {'latitude': 51.528184, 'longitude': -0.053619}}","{'address': '12 Victoria Park Square', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '12 Victoria Park Square, Bethnal Green, Greater London, E2 9NZ', 'locality': 'London', 'post_town': 'London', 'postcode': 'E2 9NZ', 'region': 'Greater London'}",Bethnal Green Police Station
29,18cb644030804920a937a868,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.53022, 'longitude': -0.056408}, 'roof': {'latitude': 51.53022, 'longitude': -0.056408}}","{'address': '377 Cambridge Heath Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '377 Cambridge Heath Rd, London, E2 9RD', 'locality': 'London', 'neighborhood': ['Bethnal Green'], 'post_town': 'London', 'postcode': 'E2 9RD'}",Probation Trust
30,4c48326c1ddec92814b09f32,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.540839, 'longitude': -0.139723}, 'roof': {'latitude': 51.540839, 'longitude': -0.139723}}","{'address': '', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': 'Camden Town, Greater London', 'locality': 'Camden Town', 'postcode': '', 'region': 'Greater London'}",British transport Police HQ
31,d754b164bda848964d83b965,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.540839, 'longitude': -0.139723}, 'roof': {'latitude': 51.540839, 'longitude': -0.139723}}","{'address': 'Camden Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Camden Rd, London, NW1 9LS', 'locality': 'London', 'post_town': 'London', 'postcode': 'NW1 9LS'}",British Transport Police
32,5c7d956a93d242a30c4a78d2,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.540727, 'longitude': -0.139791}, 'roof': {'latitude': 51.540727, 'longitude': -0.139791}}","{'address': '25 Camden Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '25 Camden Rd, London, NW1 9LN', 'locality': 'London', 'neighborhood': ['Camden Town'], 'post_town': 'London', 'postcode': 'NW1 9LN'}",British Transport Police
33,88708385ccc14a71e926820a,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.538236, 'longitude': -0.141031}, 'roof': {'latitude': 51.538236, 'longitude': -0.141031}}","{'address': 'Snt Base, 12 Greenland Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Snt Base, 12 Greenland Rd, London, NW1 0AY', 'locality': 'London', 'post_town': 'London', 'postcode': 'NW1 0AY'}",Greenland Road
34,849de6ec0b3d47e223161f42,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.538226, 'longitude': -0.137738}, 'roof': {'latitude': 51.538226, 'longitude': -0.137738}}","{'address': '74-80 Camden St', 'address_extended': '5th Floor', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '74-80 Camden St, London, NW1 0EG', 'locality': 'London', 'neighborhood': ['Camden Town'], 'post_town': 'London', 'postcode': 'NW1 0EG'}",British Transport Police Authority
35,4bcef8e2fb84c9b6728e243e,"[{'id': 19046, 'name': 'Metro Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/subway_', 'suffix': '.png'}}]","{'main': {'latitude': 51.514057, 'longitude': 0.008084}, 'roof': {'latitude': 51.514057, 'longitude': 0.008084}}","{'address': 'Silvertown Way', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Silvertown Way, Canning Town North, Greater London, E16 1DQ', 'locality': 'London', 'post_town': 'London', 'postcode': 'E16 1DQ', 'region': 'Greater London'}",Canning Town London Underground and DLR Station
36,4ad03fa4f964a520c4d720e3,"[{'id': 19046, 'name': 'Metro Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/subway_', 'suffix': '.png'}}]","{'main': {'latitude': 51.507189, 'longitude': -0.12226}, 'roof': {'latitude': 51.507189, 'longitude': -0.12226}}","{'address': 'Villiers St', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': 'Villiers St, London, Greater London, WC2N 6NS', 'locality': 'London', 'post_town': 'London', 'postcode': 'WC2N 6NS', 'region': 'Greater London'}",Embankment London Underground Station
37,570a7a02498e9e882ebfbcab,"[{'id': 19046, 'name': 'Metro Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/subway_', 'suffix': '.png'}}]","{'main': {'latitude': 51.508369, 'longitude': -0.12484}, 'roof': {'latitude': 51.508369, 'longitude': -0.12484}}","{'address': 'Exit 3', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': 'Exit 3, London, Greater London, WC2N 5DR', 'locality': 'London', 'post_town': 'London', 'postcode': 'WC2N 5DR', 'region': 'Greater London'}",Hidden London Charing Cross
38,4d344e67306160fcfe2e6b88,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.507926, 'longitude': -0.127398}, 'roof': {'latitude': 51.507926, 'longitude': -0.127398}}","{'address': 'Trafalgar Sq', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': 'Trafalgar Sq, London, Greater London, WC2N 5DN', 'locality': 'London', 'post_town': 'London', 'postcode': 'WC2N 5DN', 'region': 'Greater London'}",Trafalgar Square Police Box
39,4b8592e9f964a5204e6631e3,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.509683, 'longitude': -0.124499}, 'roof': {'latitude': 51.509683, 'longitude': -0.124499}}","{'address': 'Agar St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Agar St, London, Greater London, WC2N 4JP', 'locality': 'London', 'post_town': 'London', 'postcode': 'WC2N 4JP', 'region': 'Greater London'}",Charing Cross Police Station
40,4b3794c26d52451a203c9026,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.50822, 'longitude': -0.123373}, 'roof': {'latitude': 51.50822, 'longitude': -0.123373}}","{'address': '13-14 Buckingham St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '13-14 Buckingham St, London, WC2N 6DF', 'locality': 'London', 'neighborhood': ['Strand'], 'post_town': 'London', 'postcode': 'WC2N 6DF'}",Facewatch
41,68dd42075371483c493495c2,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.505115, 'longitude': -0.126176}, 'roof': {'latitude': 51.505115, 'longitude': -0.126176}}","{'address': 'Main Building Horse Guards Ave', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Main Building Horse Guards Ave, London, SW1A 2HB', 'locality': 'London', 'neighborhood': ['Westminster'], 'post_town': 'London', 'postcode': 'SW1A 2HB'}",Defence Police Federation
42,523eef8711d2beb0ae6f0468,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.511567, 'longitude': -0.128207}, 'roof': {'latitude': 51.511567, 'longitude': -0.128207}}","{'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '', 'post_town': 'London', 'postcode': ''}",Met Police Station
43,4ad8ba95f964a520161421e3,"[{'id': 19046, 'name': 'Metro Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/subway_', 'suffix': '.png'}}]","{'main': {'latitude': 51.509871, 'longitude': -0.134457}, 'roof': {'latitude': 51.509871, 'longitude': -0.134457}}","{'address': 'Piccadilly Circus', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Piccadilly Circus, London, Greater London, W1J 9HP', 'locality': 'London', 'post_town': 'London', 'postcode': 'W1J 9HP', 'region': 'Greater London'}",Piccadilly Circus London Underground Station
44,4b8592e9f964a5204e6631e3,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.509683, 'longitude': -0.124499}, 'roof': {'latitude': 51.509683, 'longitude': -0.124499}}","{'address': 'Agar St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Agar St, London, Greater London, WC2N 4JP', 'locality': 'London', 'post_town': 'London', 'postcode': 'WC2N 4JP', 'region': 'Greater London'}",Charing Cross Police Station
45,4d344e67306160fcfe2e6b88,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.507926, 'longitude': -0.127398}, 'roof': {'latitude': 51.507926, 'longitude': -0.127398}}","{'address': 'Trafalgar Sq', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': 'Trafalgar Sq, London, Greater London, WC2N 5DN', 'locality': 'London', 'post_town': 'London', 'postcode': 'WC2N 5DN', 'region': 'Greater London'}",Trafalgar Square Police Box
46,4bdd8066d33f2d7f4c0f8b3c,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.631829, 'longitude': -0.001853}, 'roof': {'latitude': 51.631829, 'longitude': -0.001853}}","{'address': 'Kings Head Hill', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Kings Head Hill, Chingford, Greater London, E4 7EA', 'locality': 'Chingford', 'neighborhood': ['Chingford'], 'post_town': 'London', 'postcode': 'E4 7EA', 'region': 'Greater London'}",Chingford Police Station
47,48a9f879a40347a01111066b,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]","{'main': {'latitude': 51.631329, 'longitude': -0.002159}, 'roof': {'latitude': 51.631329, 'longitude': -0.002159}}","{'address': 'Chingford Police Station, Kings Head Hill', 'admin_region': 'England', 'country': 'GB', 'formatted_address': 'Chingford Police Station, Kings Head Hill, London, E4 7EA', 'locality': 'London', 'neighborhood': ['Chingford'], 'post_town': 'London', 'postcode': 'E4 7EA'}",Waltham Forest Police
